DatabaseFingerprint,UnitId,ID_figurine,Type,Nom_datasheet
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,98,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,98,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,98,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,99,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,99,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,99,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,99,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,99,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,99,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,100,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,100,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,100,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,100,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,100,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,100,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,101,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,101,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,101,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,101,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,101,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,101,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,102,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,102,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,102,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,102,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,102,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,102,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,103,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,103,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,103,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,103,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,103,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,103,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,104,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,104,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,104,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,104,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,104,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,104,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,105,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,105,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,105,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,105,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,105,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,105,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,106,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,106,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,106,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,106,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:49,106,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:69,106,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,107,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,107,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,107,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,107,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,107,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,107,proxy,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,107,real,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,107,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,107,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,107,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,107,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,107,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,107,proxy,INTERCESSOR SQUAD
